YEAR,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2016,ID,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,59505
2016,ID,"Electric Generators, Independent Power Producers",Total,4850359
2016,ID,"Electric Generators, Independent Power Producers",Geothermal,71995
2016,ID,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,811866
2016,ID,"Electric Generators, Independent Power Producers",Natural Gas,1314104
2016,ID,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,29801
2016,ID,"Electric Generators, Independent Power Producers",Other Biomass,44178
2016,ID,"Electric Generators, Independent Power Producers",Wind,2578415
2016,ID,"Electric Generators, Electric Utilities",Total,9995014
2016,ID,"Electric Generators, Electric Utilities",Hydroelectric Conventional,8221406
2016,ID,"Electric Generators, Electric Utilities",Natural Gas,1762135
2016,ID,"Electric Generators, Electric Utilities",Petroleum,20
2016,ID,"Electric Generators, Electric Utilities",Other Biomass,11453
2016,IL,Total Electric Power Industry,Total,187289131
2016,IL,Total Electric Power Industry,Coal,59337802
2016,IL,Total Electric Power Industry,Hydroelectric Conventional,132834
2016,IL,Total Electric Power Industry,Natural Gas,17484691
2016,IL,Total Electric Power Industry,Nuclear,98607038
2016,IL,Total Electric Power Industry,Other Gases,204153
2016,IL,Total Electric Power Industry,Other,273854
2016,IL,Total Electric Power Industry,Petroleum,69503
2016,IL,Total Electric Power Industry,Solar Thermal and Photovoltaic,48810
2016,IL,Total Electric Power Industry,Other Biomass,467012
2016,IL,Total Electric Power Industry,Wind,10663434
2016,IL,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2016,IL,"Combined Heat and Power, Industrial Power",Total,2675322
2016,IL,"Combined Heat and Power, Industrial Power",Coal,1501343
2016,IL,"Combined Heat and Power, Industrial Power",Natural Gas,685763
2016,IL,"Combined Heat and Power, Industrial Power",Other Gases,198461
2016,IL,"Combined Heat and Power, Industrial Power",Other,289748
2016,IL,"Combined Heat and Power, Industrial Power",Petroleum,6
2016,IL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2016,IL,"Combined Heat and Power, Commercial Power",Total,353985
2016,IL,"Combined Heat and Power, Commercial Power",Coal,20380
2016,IL,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,1443
2016,IL,"Combined Heat and Power, Commercial Power",Natural Gas,326269
2016,IL,"Combined Heat and Power, Commercial Power",Petroleum,1153
2016,IL,"Combined Heat and Power, Commercial Power",Other Biomass,0
2016,IL,"Combined Heat and Power, Commercial Power",Wind,4741
2016,IL,"Combined Heat and Power, Electric Power",Total,622802
2016,IL,"Combined Heat and Power, Electric Power",Natural Gas,610273
2016,IL,"Combined Heat and Power, Electric Power",Other Gases,5692
2016,IL,"Combined Heat and Power, Electric Power",Other Biomass,6837
2016,IL,"Electric Generators, Independent Power Producers",Total,178446052
2016,IL,"Electric Generators, Independent Power Producers",Coal,54397070
2016,IL,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,80056
2016,IL,"Electric Generators, Independent Power Producers",Natural Gas,14188074
2016,IL,"Electric Generators, Independent Power Producers",Nuclear,98607038
2016,IL,"Electric Generators, Independent Power Producers",Other,-15894
2016,IL,"Electric Generators, Independent Power Producers",Petroleum,58858
2016,IL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,46751
2016,IL,"Electric Generators, Independent Power Producers",Other Biomass,438178
2016,IL,"Electric Generators, Independent Power Producers",Wind,10645920
2016,IL,"Electric Generators, Electric Utilities",Total,5190971
2016,IL,"Electric Generators, Electric Utilities",Coal,3419009
2016,IL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,51335
2016,IL,"Electric Generators, Electric Utilities",Natural Gas,1674312
2016,IL,"Electric Generators, Electric Utilities",Petroleum,9486
2016,IL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,2059
2016,IL,"Electric Generators, Electric Utilities",Other Biomass,21997
2016,IL,"Electric Generators, Electric Utilities",Wind,12773
2016,IN,Total Electric Power Industry,Total,101759059
2016,IN,Total Electric Power Industry,Coal,72533080
2016,IN,Total Electric Power Industry,Hydroelectric Conventional,426265
2016,IN,Total Electric Power Industry,Natural Gas,19995659
2016,IN,Total Electric Power Industry,Other Gases,2272492
2016,IN,Total Electric Power Industry,Other,363050
2016,IN,Total Electric Power Industry,Petroleum,610407
2016,IN,Total Electric Power Industry,Solar Thermal and Photovoltaic,225841
2016,IN,Total Electric Power Industry,Other Biomass,432790
2016,IN,Total Electric Power Industry,Wind,4899474
2016,IN,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2016,IN,"Combined Heat and Power, Industrial Power",Total,3183090
2016,IN,"Combined Heat and Power, Industrial Power",Coal,6538
2016,IN,"Combined Heat and Power, Industrial Power",Natural Gas,482833
2016,IN,"Combined Heat and Power, Industrial Power",Other Gases,2263039
2016,IN,"Combined Heat and Power, Industrial Power",Other,343628
2016,IN,"Combined Heat and Power, Industrial Power",Petroleum,12008
2016,IN,"Combined Heat and Power, Industrial Power",Other Biomass,75044
2016,IN,"Combined Heat and Power, Commercial Power",Total,279798
2016,IN,"Combined Heat and Power, Commercial Power",Coal,45961
2016,IN,"Combined Heat and Power, Commercial Power",Natural Gas,192772
2016,IN,"Combined Heat and Power, Commercial Power",Other,19422
2016,IN,"Combined Heat and Power, Commercial Power",Petroleum,682
2016,IN,"Combined Heat and Power, Commercial Power",Other Biomass,20215
2016,IN,"Combined Heat and Power, Commercial Power",Wind,745
2016,IN,"Combined Heat and Power, Electric Power",Total,6542385
2016,IN,"Combined Heat and Power, Electric Power",Coal,3420670
2016,IN,"Combined Heat and Power, Electric Power",Natural Gas,3121714
2016,IN,"Combined Heat and Power, Electric Power",Petroleum,0
2016,IN,"Electric Generators, Independent Power Producers",Total,5331077
2016,IN,"Electric Generators, Independent Power Producers",Coal,0
2016,IN,"Electric Generators, Independent Power Producers",Natural Gas,188440
2016,IN,"Electric Generators, Independent Power Producers",Petroleum,0
2016,IN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,192901
2016,IN,"Electric Generators, Independent Power Producers",Other Biomass,51007
2016,IN,"Electric Generators, Independent Power Producers",Wind,4898729
2016,IN,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2016,IN,"Electric Generators, Electric Utilities",Total,86422710
2016,IN,"Electric Generators, Electric Utilities",Coal,69059912
2016,IN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,426265
2016,IN,"Electric Generators, Electric Utilities",Natural Gas,16009900
2016,IN,"Electric Generators, Electric Utilities",Other Gases,9453
2016,IN,"Electric Generators, Electric Utilities",Other,0
2016,IN,"Electric Generators, Electric Utilities",Petroleum,597717
2016,IN,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,32940
2016,IN,"Electric Generators, Electric Utilities",Other Biomass,286523
2016,IN,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2016,KS,Total Electric Power Industry,Total,47599991
2016,KS,Total Electric Power Industry,Coal,23096064
2016,KS,Total Electric Power Industry,Hydroelectric Conventional,30538
2016,KS,Total Electric Power Industry,Natural Gas,2027207
2016,KS,Total Electric Power Industry,Nuclear,8246042
2016,KS,Total Electric Power Industry,Other,1
2016,KS,Total Electric Power Industry,Petroleum,28324
2016,KS,Total Electric Power Industry,Solar Thermal and Photovoltaic,2102
2016,KS,Total Electric Power Industry,Other Biomass,58832
2016,KS,Total Electric Power Industry,Wind,14110881
2016,KS,"Combined Heat and Power, Industrial Power",Total,51775
2016,KS,"Combined Heat and Power, Industrial Power",Natural Gas,51774
2016,KS,"Combined Heat and Power, Industrial Power",Other,1
2016,KS,"Combined Heat and Power, Industrial Power",Other Biomass,0
2016,KS,"Electric Generators, Independent Power Producers",Total,13372086
2016,KS,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,30538
2016,KS,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2102
2016,KS,"Electric Generators, Independent Power Producers",Other Biomass,58832
2016,KS,"Electric Generators, Independent Power Producers",Wind,13280614
2016,KS,"Electric Generators, Electric Utilities",Total,34176130
2016,KS,"Electric Generators, Electric Utilities",Coal,23096064
2016,KS,"Electric Generators, Electric Utilities",Natural Gas,1975433
2016,KS,"Electric Generators, Electric Utilities",Nuclear,8246042
2016,KS,"Electric Generators, Electric Utilities",Petroleum,28324
2016,KS,"Electric Generators, Electric Utilities",Wind,830267
2016,KY,Total Electric Power Industry,Total,80273501
2016,KY,Total Electric Power Industry,Coal,66822058
2016,KY,Total Electric Power Industry,Hydroelectric Conventional,3477930
2016,KY,Total Electric Power Industry,Natural Gas,8228334
2016,KY,Total Electric Power Industry,Other,49951
2016,KY,Total Electric Power Industry,Petroleum,1218601
2016,KY,Total Electric Power Industry,Solar Thermal and Photovoltaic,11732
2016,KY,Total Electric Power Industry,Other Biomass,104776
2016,KY,Total Electric Power Industry,Wood and Wood Derived Fuels,360119
2016,KY,"Combined Heat and Power, Industrial Power",Total,613232
2016,KY,"Combined Heat and Power, Industrial Power",Natural Gas,253113
2016,KY,"Combined Heat and Power, Industrial Power",Other Biomass,0
2016,KY,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,360119
2016,KY,"Electric Generators, Independent Power Producers",Total,546799
2016,KY,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,9712
2016,KY,"Electric Generators, Independent Power Producers",Natural Gas,523302
2016,KY,"Electric Generators, Independent Power Producers",Other Biomass,13785
2016,KY,"Electric Generators, Electric Utilities",Total,79113471
2016,KY,"Electric Generators, Electric Utilities",Coal,66822058
2016,KY,"Electric Generators, Electric Utilities",Hydroelectric Conventional,3468218
2016,KY,"Electric Generators, Electric Utilities",Natural Gas,7451919
2016,KY,"Electric Generators, Electric Utilities",Other,49951
2016,KY,"Electric Generators, Electric Utilities",Petroleum,1218601
2016,KY,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,11732
2016,KY,"Electric Generators, Electric Utilities",Other Biomass,90991
2016,KY,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2016,LA,Total Electric Power Industry,Total,107268804
2016,LA,Total Electric Power Industry,Coal,12013649
2016,LA,Total Electric Power Industry,Hydroelectric Conventional,1103023
2016,LA,Total Electric Power Industry,Natural Gas,66479142
2016,LA,Total Electric Power Industry,Nuclear,17151826
2016,LA,Total Electric Power Industry,Other Gases,2099070
2016,LA,Total Electric Power Industry,Other,726596
2016,LA,Total Electric Power Industry,Petroleum,4819225
2016,LA,Total Electric Power Industry,Other Biomass,87334
2016,LA,Total Electric Power Industry,Wood and Wood Derived Fuels,2788939
2016,LA,"Combined Heat and Power, Industrial Power",Total,32331728
2016,LA,"Combined Heat and Power, Industrial Power",Coal,0
2016,LA,"Combined Heat and Power, Industrial Power",Natural Gas,26474578
2016,LA,"Combined Heat and Power, Industrial Power",Other Gases,2099070
2016,LA,"Combined Heat and Power, Industrial Power",Other,726596
2016,LA,"Combined Heat and Power, Industrial Power",Petroleum,235481
2016,LA,"Combined Heat and Power, Industrial Power",Other Biomass,7064
2016,LA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,2788939
2016,LA,"Combined Heat and Power, Commercial Power",Total,169558
2016,LA,"Combined Heat and Power, Commercial Power",Natural Gas,169558
2016,LA,"Combined Heat and Power, Electric Power",Total,2495579
2016,LA,"Combined Heat and Power, Electric Power",Natural Gas,2495579
2016,LA,"Electric Generators, Independent Power Producers",Total,7786193
2016,LA,"Electric Generators, Independent Power Producers",Coal,3951853
2016,LA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1103023
2016,LA,"Electric Generators, Independent Power Producers",Natural Gas,2649275
2016,LA,"Electric Generators, Independent Power Producers",Petroleum,1773
2016,LA,"Electric Generators, Independent Power Producers",Other Biomass,80270
2016,LA,"Electric Generators, Electric Utilities",Total,64485745
2016,LA,"Electric Generators, Electric Utilities",Coal,8061796
2016,LA,"Electric Generators, Electric Utilities",Natural Gas,34690153
2016,LA,"Electric Generators, Electric Utilities",Nuclear,17151826
2016,LA,"Electric Generators, Electric Utilities",Petroleum,4581970
2016,MA,Total Electric Power Industry,Total,31955022
2016,MA,Total Electric Power Industry,Coal,1874932
2016,MA,Total Electric Power Industry,Pumped Storage,-500450
2016,MA,Total Electric Power Industry,Hydroelectric Conventional,712516
2016,MA,Total Electric Power Industry,Natural Gas,21143936
2016,MA,Total Electric Power Industry,Nuclear,5414318
2016,MA,Total Electric Power Industry,Other,857932
2016,MA,Total Electric Power Industry,Petroleum,422281
2016,MA,Total Electric Power Industry,Solar Thermal and Photovoltaic,609281
2016,MA,Total Electric Power Industry,Other Biomass,1075330
2016,MA,Total Electric Power Industry,Wind,216123
2016,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,128822
2016,MA,"Combined Heat and Power, Industrial Power",Total,226298
2016,MA,"Combined Heat and Power, Industrial Power",Coal,0
2016,MA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,838
2016,MA,"Combined Heat and Power, Industrial Power",Natural Gas,223386
2016,MA,"Combined Heat and Power, Industrial Power",Other,0
2016,MA,"Combined Heat and Power, Industrial Power",Petroleum,646
2016,MA,"Combined Heat and Power, Industrial Power",Wind,1429
